distance(m),HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
1985,0.00010122437756861012,0.008905318233167606,0.0007721167301327718,1.66600511544681,5.252914028967591,2.36083977658725e-05,3.5412600001233005e-06,0.0003149999929592019
2006,0.00010122437756861012,0.008905318233167606,0.0007721167301327718,1.66600511544681,5.252914028967591,2.36083977658725e-05,3.5412600001233005e-06,0.0003149999929592019
2027,4.8202084556481e-06,0.0004240627730079812,3.6767463339655796e-05,0.07933357692603858,0.25013876328417095,1.1242094174225e-06,1.686314285773e-07,1.4999999664723899e-05
2028,0.0001676749491828005,0.014870117017609596,0.0012779076964311875,2.7248480519971037,8.591445747281984,3.89181023362285e-05,5.837715874784501e-06,0.0005249999882653365
2063,0.0001389306721800347,0.012320954100305094,0.0010588378056144124,2.2577312430833145,7.118626476319358,3.22464276500179e-05,4.836964581964301e-06,0.0004349999902769931
2092,0.0001389306721800347,0.012320954100305094,0.0010588378056144124,2.2577312430833145,7.118626476319358,3.22464276500179e-05,4.836964581964301e-06,0.0004349999902769931
2121,0.0001197678208448575,0.010621512155435426,0.0009127912117365625,1.9463200371407883,6.136746962344274,2.77986445258775e-05,4.1697970534175005e-06,0.0003749999916180975
2146,2.39535641689715e-05,0.002124302431087085,0.0001825582423473125,0.38926400742815764,1.2273493924688548,5.5597289051755e-06,8.339594106835001e-07,7.49999983236195e-05
2151,5.7488554005531604e-05,0.005098325834609004,0.00043813978163354997,0.9342336178275784,2.9456385419252515,1.3343349372421199e-05,2.0015025856404003e-06,0.00017999999597668678
2163,0.00017644292235646338,0.016296263909665668,0.0013388378409996658,2.6770592645756532,8.440767719679505,3.9923849940098795e-05,5.9885778736372e-06,0.0005699999872595082
2201,0.0001101863951772689,0.00977179118300059,0.0008397679147976374,1.7906144341695251,5.645807205356732,2.5574752963807298e-05,3.8362132891441e-06,0.00034499999228864965
2224,0.00023991443830834479,0.022341631670250998,0.0018187915240114102,3.5863439893267777,11.307742413684647,5.399492812714e-05,8.0992396915716e-06,0.0007799999825656428
2276,0.00019044868932709602,0.01702632795409998,0.0014502333513382322,3.0548810844552934,9.63203988259866,4.3987286139104e-05,6.598093480824e-06,0.000599999986588956
2316,0.000143721385013829,0.01274581458652251,0.001095349454083875,2.3355840445689457,7.364096354813128,3.3358373431052995e-05,5.003756464101e-06,0.00044999998994171695
2346,0.00020853727533258167,0.018200397571337446,0.0015920009630235113,3.4750171517571617,10.956728867206552,4.886834131382569e-05,7.3302519257697e-06,0.0006449999855831276
