distance(m),speed_limit(km/h),vehicle_speed(km/h),road_type,HC,CO,NOx,FC,CO2(total),PM2.5,BC (exhaust),PM2.5 (non-exhaust)
3877,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
3894,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
3941,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
4002,32.00000148,22.00000032,Trunk,0.005038076502450046,0.4406863429935651,0.03385656166227614,68.85459647034895,217.09855015303256,0.0012411982374510367,0.0001861797535661998,0.0149999996647239
4031,32.00000148,16.00000092,Trunk,0.005922221043149207,0.5015957095509443,0.03864665714759755,78.44995724834841,247.3527258248908,0.0014989665199640345,0.00022484500561493535,0.0149999996647239
4041,32.00000148,19.00000116,Trunk,0.0054801486932266105,0.4711410207904112,0.03625160897382821,73.65227599576613,232.2256352660856,0.0013700823555083878,0.00020551237611069457,0.0149999996647239
4069,32.00000148,26.00000028,Trunk,0.004448646755601927,0.40008009496741664,0.0306631643846561,62.457688709294295,196.92909788987635,0.0010693527003096065,0.00016040291654712745,0.0149999996647239
4092,32.00000148,27.0,Trunk,0.004301289358676406,0.38992853570180125,0.029864815280805403,60.858462200821904,191.88673618552534,0.0010263913276238228,0.00015395870903229587,0.0149999996647239
4114,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
4170,32.00000148,20.00000088,Trunk,0.005332791296301089,0.4609894615247958,0.035453259869977514,72.05304948729373,227.18327356173458,0.0013271209828226041,0.00019906816859586296,0.0149999996647239
4205,32.00000148,28.99999908,Trunk,0.004006574617874041,0.36962542082513294,0.02826811736050978,57.66000975959883,181.80201459207402,0.000940468597718354,0.00014107029632254804,0.0149999996647239
4217,32.00000148,31.000001759999996,Trunk,0.003711859346584899,0.349322269402841,0.026671416566156576,54.461551561158714,171.71727484611552,0.0008545457131519002,0.00012818186041364671,0.0149999996647239
4233,32.00000148,22.00000032,Trunk,0.005038076502450046,0.4406863429935651,0.03385656166227614,68.85459647034895,217.09855015303256,0.0012411982374510367,0.0001861797535661998,0.0149999996647239
4289,32.00000148,30.000002400000003,Trunk,0.0038592166904617415,0.3594738250138939,0.027469765382601506,56.06077749390939,176.75963473521577,0.0008975070703715852,0.0001346260656085629,0.0149999996647239
4313,32.00000148,31.000001759999996,Trunk,0.003711859346584899,0.349322269402841,0.026671416566156576,54.461551561158714,171.71727484611552,0.0008545457131519002,0.00012818186041364671,0.0149999996647239
4347,32.00000148,28.00000116,Trunk,0.004153931749556174,0.37977696181793646,0.02906646502733168,59.25923338946269,186.84436722017142,0.000983429893073645,0.00014751449223780286,0.0149999996647239
